fotograma,tipo_oggetto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
443,motorcycle,0.61,motorcycle_43,1425,367,1506,427,no,0,0,0,0,0,
444,person,0.52,person_9,755,272,806,382,no,0,0,0,0,0,
444,person,0.68,person_22,492,262,539,431,no,0,0,0,0,0,
444,person,0.62,person_16,543,259,587,432,no,0,0,0,0,0,
444,motorcycle,0.79,motorcycle_43,1422,365,1499,425,no,0,0,0,0,0,
445,car,0.42,car_34,1342,318,1490,412,no,0,0,0,0,0,
445,person,0.55,person_9,756,271,808,381,no,0,0,0,0,0,
445,person,0.69,person_22,494,261,542,431,no,0,0,0,0,0,
445,person,0.55,person_16,546,260,590,431,no,0,0,0,0,0,
445,motorcycle,0.69,motorcycle_43,1418,366,1489,422,no,0,0,0,0,0,
446,car,0.58,car_34,1340,318,1485,415,no,0,0,0,0,0,
446,person,0.53,person_9,760,270,810,381,no,0,0,0,0,0,
446,person,0.70,person_22,497,261,542,432,no,0,0,0,0,0,
446,person,0.60,person_16,547,260,591,431,no,0,0,0,0,0,
447,car,0.58,car_34,1339,317,1477,415,no,0,0,0,0,0,
447,person,0.44,person_9,764,269,812,380,no,0,0,0,0,0,
447,person,0.69,person_22,499,261,543,433,no,0,0,0,0,0,
447,person,0.55,person_16,547,260,593,431,no,0,0,0,0,0,
448,car,0.56,car_34,1338,317,1474,415,no,0,0,0,0,0,
448,person,0.56,person_9,767,270,812,381,no,0,0,0,0,0,
448,person,0.66,person_22,500,261,545,434,no,0,0,0,0,0,
448,person,0.57,person_16,550,259,596,431,no,0,0,0,0,0,
449,car,0.42,car_46,979,302,1043,339,no,0,0,0,0,0,
449,person,0.61,person_9,769,269,812,384,no,0,0,0,0,0,
449,person,0.68,person_22,502,261,548,433,no,0,0,0,0,0,
449,person,0.59,person_16,553,260,597,430,no,0,0,0,0,0,
450,car,0.41,car_46,979,303,1044,338,no,0,0,0,0,0,
450,person,0.63,person_9,770,270,814,384,no,0,0,0,0,0,
450,person,0.66,person_22,504,259,553,431,no,0,0,0,0,0,
450,person,0.64,person_16,556,260,600,428,no,0,0,0,0,0,
451,person,0.66,person_9,770,271,815,382,no,0,0,0,0,0,
451,person,0.65,person_22,507,262,553,430,no,0,0,0,0,0,
451,person,0.61,person_16,556,260,602,427,no,0,0,0,0,0,
451,motorcycle,0.49,motorcycle_43,1393,357,1455,409,no,0,0,0,0,0,
452,person,0.65,person_9,772,272,816,381,no,0,0,0,0,0,
452,person,0.67,person_22,509,264,554,431,no,0,0,0,0,0,
452,person,0.62,person_16,558,259,602,430,no,0,0,0,0,0,
453,person,0.64,person_9,772,272,817,381,no,0,0,0,0,0,
453,person,0.65,person_22,511,264,557,430,no,0,0,0,0,0,
453,person,0.63,person_16,560,259,604,428,no,0,0,0,0,0,
454,car,0.45,car_34,1329,315,1446,403,no,0,0,0,0,0,
454,person,0.67,person_9,773,272,819,380,no,0,0,0,0,0,
454,person,0.69,person_22,512,265,559,430,no,0,0,0,0,0,
454,person,0.64,person_16,561,258,607,428,no,0,0,0,0,0,
455,person,0.67,person_9,774,273,819,381,no,0,0,0,0,0,
455,person,0.67,person_22,516,265,561,429,no,0,0,0,0,0,
455,person,0.60,person_16,562,259,607,429,no,0,0,0,0,0,
456,person,0.67,person_9,775,273,820,382,no,0,0,0,0,0,
456,person,0.62,person_22,517,263,561,429,no,0,0,0,0,0,
456,person,0.65,person_16,562,260,609,429,no,0,0,0,0,0,
457,person,0.69,person_9,776,273,822,383,no,0,0,0,0,0,
457,person,0.54,person_22,519,264,562,429,no,0,0,0,0,0,
457,person,0.66,person_16,563,261,612,430,no,0,0,0,0,0,
458,person,0.70,person_9,777,274,823,382,no,0,0,0,0,0,
458,person,0.62,person_22,519,266,563,429,no,0,0,0,0,0,
458,person,0.66,person_16,565,263,612,431,no,0,0,0,0,0,
459,person,0.69,person_9,777,274,824,383,no,0,0,0,0,0,
459,person,0.63,person_22,520,266,564,428,no,0,0,0,0,0,
459,person,0.63,person_16,567,264,613,430,no,0,0,0,0,0,
460,person,0.66,person_9,777,274,826,383,no,0,0,0,0,0,
460,person,0.62,person_22,522,264,566,427,no,0,0,0,0,0,
460,person,0.57,person_16,570,264,612,429,no,0,0,0,0,0,
461,person,0.66,person_9,777,274,827,382,no,0,0,0,0,0,
461,person,0.65,person_22,524,265,567,427,no,0,0,0,0,0,
461,person,0.65,person_16,571,264,614,428,no,0,0,0,0,0,
462,person,0.68,person_9,778,275,828,382,no,0,0,0,0,0,
462,person,0.56,person_22,527,264,567,426,no,0,0,0,0,0,
462,person,0.68,person_16,572,264,617,429,no,0,0,0,0,0,
463,person,0.67,person_9,778,275,829,381,no,0,0,0,0,0,
463,person,0.56,person_22,530,263,568,426,no,0,0,0,0,0,
463,person,0.66,person_16,573,263,618,429,no,0,0,0,0,0,
464,person,0.63,person_9,778,274,829,382,no,0,0,0,0,0,
464,person,0.50,person_22,533,263,569,427,no,0,0,0,0,0,
464,person,0.67,person_16,575,262,619,429,no,0,0,0,0,0,
465,car,0.44,car_34,1317,313,1415,389,no,0,0,0,0,0,
465,person,0.63,person_9,778,274,830,381,no,0,0,0,0,0,
465,person,0.47,person_22,535,266,572,426,no,0,0,0,0,0,
465,person,0.62,person_16,578,262,622,429,no,0,0,0,0,0,
466,car,0.51,car_34,1317,311,1413,389,no,0,0,0,0,0,
466,person,0.61,person_9,778,274,830,381,no,0,0,0,0,0,
466,person,0.58,person_22,536,265,576,426,no,0,0,0,0,0,
466,person,0.61,person_16,581,261,624,424,no,0,0,0,0,0,
467,person,0.60,person_9,779,274,831,380,no,0,0,0,0,0,
467,person,0.54,person_22,538,265,579,427,no,0,0,0,0,0,
467,person,0.64,person_16,581,259,628,426,no,0,0,0,0,0,
468,person,0.60,person_9,780,276,834,380,no,0,0,0,0,0,
468,person,0.65,person_22,541,266,581,427,no,0,0,0,0,0,
468,person,0.66,person_16,584,259,630,427,no,0,0,0,0,0,
469,person,0.61,person_9,780,277,836,381,no,0,0,0,0,0,
469,person,0.65,person_22,543,266,583,427,no,0,0,0,0,0,
469,person,0.67,person_16,586,261,631,427,no,0,0,0,0,0,
470,car,0.47,car_34,1309,311,1406,388,no,0,0,0,0,0,
470,person,0.63,person_9,781,276,836,381,no,0,0,0,0,0,
470,person,0.64,person_22,543,267,585,427,no,0,0,0,0,0,
470,person,0.65,person_16,589,262,634,426,no,0,0,0,0,0,
471,car,0.54,car_34,1308,311,1404,387,no,0,0,0,0,0,
471,person,0.65,person_9,784,277,838,381,no,0,0,0,0,0,
471,person,0.70,person_22,544,268,588,427,no,0,0,0,0,0,
471,person,0.70,person_16,593,263,636,427,no,0,0,0,0,0,
472,car,0.54,car_34,1308,311,1403,388,no,0,0,0,0,0,
472,person,0.67,person_9,787,277,839,381,no,0,0,0,0,0,
472,person,0.67,person_22,546,268,590,426,no,0,0,0,0,0,
472,person,0.60,person_16,594,264,636,424,no,0,0,0,0,0,
473,person,0.68,person_9,789,277,840,381,no,0,0,0,0,0,
473,person,0.64,person_22,550,267,593,426,no,0,0,0,0,0,
473,person,0.59,person_16,597,266,637,422,no,0,0,0,0,0,
473,motorcycle,0.40,motorcycle_34,1305,312,1402,386,no,0,0,0,0,0,
474,car,0.46,car_34,1306,311,1401,385,no,0,0,0,0,0,
474,person,0.67,person_9,790,277,840,380,no,0,0,0,0,0,
474,person,0.61,person_22,552,265,597,427,no,0,0,0,0,0,
474,person,0.48,person_16,599,266,637,422,no,0,0,0,0,0,
475,car,0.48,car_34,1306,311,1397,385,no,0,0,0,0,0,
475,person,0.68,person_9,790,277,842,380,no,0,0,0,0,0,
475,person,0.57,person_22,554,264,599,425,no,0,0,0,0,0,
475,person,0.45,person_16,601,265,638,421,no,0,0,0,0,0,
476,car,0.47,car_34,1306,310,1397,385,no,0,0,0,0,0,
476,person,0.71,person_9,791,277,843,380,no,0,0,0,0,0,
476,person,0.60,person_22,555,265,602,425,no,0,0,0,0,0,
476,person,0.44,person_16,604,264,642,423,no,0,0,0,0,0,
477,car,0.46,car_34,1305,310,1395,384,no,0,0,0,0,0,
477,person,0.73,person_9,791,277,843,380,no,0,0,0,0,0,
477,person,0.66,person_22,557,267,604,425,no,0,0,0,0,0,
477,person,0.51,person_16,605,265,645,424,no,0,0,0,0,0,
478,car,0.50,car_34,1305,310,1394,382,no,0,0,0,0,0,
478,person,0.74,person_9,792,278,844,379,no,0,0,0,0,0,
478,person,0.60,person_22,559,266,605,425,no,0,0,0,0,0,
478,person,0.53,person_16,607,265,646,424,no,0,0,0,0,0,
479,car,0.54,car_34,1303,310,1395,382,no,0,0,0,0,0,
479,person,0.72,person_9,793,279,844,379,no,0,0,0,0,0,
479,person,0.63,person_22,561,266,608,425,no,0,0,0,0,0,
479,person,0.51,person_16,610,264,647,425,no,0,0,0,0,0,
480,car,0.58,car_34,1303,309,1392,382,no,0,0,0,0,0,
480,person,0.71,person_9,794,280,845,379,no,0,0,0,0,0,
480,person,0.66,person_22,564,266,608,425,no,0,0,0,0,0,
480,person,0.59,person_16,612,264,649,425,no,0,0,0,0,0,
481,car,0.59,car_34,1301,309,1389,380,no,0,0,0,0,0,
481,person,0.72,person_9,797,278,846,378,no,0,0,0,0,0,
481,person,0.67,person_22,565,265,610,426,no,0,0,0,0,0,
481,person,0.67,person_16,612,263,651,426,no,0,0,0,0,0,
482,car,0.63,car_34,1300,309,1385,381,no,0,0,0,0,0,
482,person,0.72,person_9,798,278,846,378,no,0,0,0,0,0,
482,person,0.70,person_22,564,265,612,424,no,0,0,0,0,0,
482,person,0.65,person_16,614,263,652,424,no,0,0,0,0,0,
483,car,0.64,car_34,1300,309,1382,381,no,0,0,0,0,0,
483,person,0.72,person_9,799,278,847,379,no,0,0,0,0,0,
483,person,0.70,person_22,565,266,613,423,no,0,0,0,0,0,
483,person,0.66,person_16,615,263,653,424,no,0,0,0,0,0,
484,car,0.62,car_34,1299,309,1380,381,no,0,0,0,0,0,
484,person,0.70,person_9,798,281,848,379,no,0,0,0,0,0,
484,person,0.73,person_22,567,267,614,422,no,0,0,0,0,0,
484,person,0.65,person_16,616,264,654,424,no,0,0,0,0,0,
485,car,0.59,car_34,1298,310,1377,378,no,0,0,0,0,0,
485,person,0.72,person_9,799,282,849,380,no,0,0,0,0,0,
485,person,0.67,person_22,568,266,613,423,no,0,0,0,0,0,
485,person,0.62,person_16,617,264,655,424,no,0,0,0,0,0,
486,car,0.59,car_34,1297,310,1374,377,no,0,0,0,0,0,
486,person,0.71,person_9,798,282,850,380,no,0,0,0,0,0,
486,person,0.68,person_22,570,267,614,424,no,0,0,0,0,0,
486,person,0.60,person_16,618,265,657,424,no,0,0,0,0,0,
487,car,0.69,car_34,1296,310,1374,377,no,0,0,0,0,0,
487,car,0.49,car_48,1039,307,1118,343,no,0,0,0,0,0,
487,person,0.67,person_9,799,282,851,378,no,0,0,0,0,0,
487,person,0.65,person_22,573,266,614,424,no,0,0,0,0,0,
487,person,0.60,person_16,619,264,661,424,no,0,0,0,0,0,
488,car,0.69,car_34,1296,310,1372,376,no,0,0,0,0,0,
488,car,0.48,car_48,1039,306,1119,343,no,0,0,0,0,0,
488,person,0.66,person_9,800,280,851,377,no,0,0,0,0,0,
488,person,0.59,person_22,577,267,615,423,no,0,0,0,0,0,
488,person,0.56,person_16,619,264,662,423,no,0,0,0,0,0,
489,car,0.70,car_34,1295,310,1372,377,no,0,0,0,0,0,
489,car,0.43,car_48,1041,306,1122,344,no,0,0,0,0,0,
489,person,0.67,person_9,801,278,851,377,no,0,0,0,0,0,
489,person,0.53,person_22,580,266,617,423,no,0,0,0,0,0,
489,person,0.51,person_16,620,263,664,423,no,0,0,0,0,0,
490,car,0.69,car_34,1294,311,1371,376,no,0,0,0,0,0,
490,car,0.45,car_48,1047,306,1124,343,no,0,0,0,0,0,
490,person,0.67,person_9,801,277,852,377,no,0,0,0,0,0,
490,person,0.54,person_22,581,266,619,420,no,0,0,0,0,0,
490,person,0.55,person_16,622,264,666,423,no,0,0,0,0,0,
491,car,0.69,car_34,1292,312,1369,375,no,0,0,0,0,0,
491,car,0.54,car_48,1052,306,1127,343,no,0,0,0,0,0,
491,person,0.64,person_9,801,277,852,379,no,0,0,0,0,0,
491,person,0.45,person_22,582,269,619,418,no,0,0,0,0,0,
491,person,0.59,person_16,622,269,667,421,no,0,0,0,0,0,
492,car,0.71,car_34,1291,312,1369,374,no,0,0,0,0,0,
492,car,0.60,car_48,1054,306,1129,344,no,0,0,0,0,0,
492,person,0.63,person_9,802,277,852,378,no,0,0,0,0,0,
492,person,0.47,person_22,583,270,623,419,no,0,0,0,0,0,
492,person,0.61,person_16,625,270,670,417,no,0,0,0,0,0,
493,car,0.66,car_34,1289,312,1369,374,no,0,0,0,0,0,
493,car,0.62,car_48,1054,307,1129,344,no,0,0,0,0,0,
493,person,0.60,person_9,805,278,853,379,no,0,0,0,0,0,
493,person,0.53,person_22,584,269,625,419,no,0,0,0,0,0,
493,person,0.63,person_16,626,264,672,418,no,0,0,0,0,0,
494,car,0.71,car_34,1288,313,1367,374,no,0,0,0,0,0,
494,car,0.61,car_48,1054,308,1130,344,no,0,0,0,0,0,
494,person,0.60,person_9,805,280,853,377,no,0,0,0,0,0,
494,person,0.59,person_22,585,269,628,418,no,0,0,0,0,0,
494,person,0.65,person_16,628,261,674,419,no,0,0,0,0,0,
495,car,0.71,car_34,1289,312,1366,374,no,0,0,0,0,0,
495,car,0.59,car_48,1054,307,1131,343,no,0,0,0,0,0,
495,person,0.60,person_9,807,279,853,377,no,0,0,0,0,0,
495,person,0.60,person_22,588,270,629,418,no,0,0,0,0,0,
495,person,0.65,person_16,629,261,676,419,no,0,0,0,0,0,
496,car,0.72,car_34,1288,313,1364,373,no,0,0,0,0,0,
496,car,0.54,car_48,1053,308,1132,343,no,0,0,0,0,0,
496,person,0.63,person_9,808,278,855,377,no,0,0,0,0,0,
496,person,0.60,person_22,590,268,631,418,no,0,0,0,0,0,
496,person,0.70,person_16,632,259,677,419,no,0,0,0,0,0,
497,car,0.67,car_34,1288,313,1363,372,no,0,0,0,0,0,
497,car,0.51,car_48,1054,308,1133,343,no,0,0,0,0,0,
497,person,0.65,person_9,810,276,857,378,no,0,0,0,0,0,
497,person,0.62,person_22,591,267,631,417,no,0,0,0,0,0,
497,person,0.69,person_16,633,260,678,418,no,0,0,0,0,0,
498,car,0.61,car_34,1286,314,1360,370,no,0,0,0,0,0,
498,car,0.44,car_48,1057,307,1138,342,no,0,0,0,0,0,
498,person,0.66,person_9,813,278,857,378,no,0,0,0,0,0,
498,person,0.62,person_22,594,271,633,418,no,0,0,0,0,0,
498,person,0.67,person_16,635,265,680,415,no,0,0,0,0,0,
499,car,0.65,car_34,1285,314,1358,369,no,0,0,0,0,0,
499,car,0.54,car_48,1059,307,1137,342,no,0,0,0,0,0,
499,person,0.64,person_9,815,277,857,378,no,0,0,0,0,0,
499,person,0.67,person_22,594,272,635,418,no,0,0,0,0,0,
499,person,0.67,person_16,639,264,683,415,no,0,0,0,0,0,
500,car,0.66,car_34,1284,313,1357,368,no,0,0,0,0,0,
500,car,0.52,car_48,1061,307,1135,342,no,0,0,0,0,0,
500,person,0.56,person_9,817,277,857,378,no,0,0,0,0,0,
500,person,0.71,person_22,595,272,636,419,no,0,0,0,0,0,
500,person,0.65,person_16,641,264,685,416,no,0,0,0,0,0,
501,car,0.65,car_34,1283,312,1356,367,no,0,0,0,0,0,
501,car,0.46,car_48,1061,307,1139,342,no,0,0,0,0,0,
501,person,0.55,person_9,818,277,857,377,no,0,0,0,0,0,
501,person,0.73,person_22,597,272,637,418,no,0,0,0,0,0,
501,person,0.68,person_16,642,264,686,417,no,0,0,0,0,0,
502,car,0.65,car_34,1282,312,1351,364,no,0,0,0,0,0,
502,car,0.52,car_48,1063,305,1150,343,no,0,0,0,0,0,
502,person,0.57,person_9,819,276,859,377,no,0,0,0,0,0,
502,person,0.68,person_22,599,271,639,418,no,0,0,0,0,0,
502,person,0.62,person_16,643,265,688,417,no,0,0,0,0,0,
503,car,0.67,car_34,1281,312,1349,364,no,0,0,0,0,0,
503,car,0.55,car_48,1065,305,1152,342,no,0,0,0,0,0,
503,person,0.60,person_9,820,276,861,377,no,0,0,0,0,0,
503,person,0.56,person_22,601,271,641,417,no,0,0,0,0,0,
503,person,0.58,person_16,645,265,690,418,no,0,0,0,0,0,
504,car,0.70,car_34,1281,311,1346,364,no,0,0,0,0,0,
504,car,0.58,car_48,1070,305,1155,343,no,0,0,0,0,0,
504,person,0.61,person_9,820,279,863,377,no,0,0,0,0,0,
504,person,0.59,person_22,604,270,643,417,no,0,0,0,0,0,
504,person,0.57,person_16,647,265,691,419,no,0,0,0,0,0,
505,car,0.70,car_34,1281,311,1345,364,no,0,0,0,0,0,
505,car,0.63,car_48,1073,304,1156,345,no,0,0,0,0,0,
505,person,0.69,person_9,821,279,865,377,no,0,0,0,0,0,
505,person,0.58,person_22,605,272,644,416,no,0,0,0,0,0,
505,person,0.59,person_16,649,267,693,418,no,0,0,0,0,0,
506,car,0.68,car_34,1281,311,1345,363,no,0,0,0,0,0,
506,car,0.66,car_48,1074,303,1157,346,no,0,0,0,0,0,
506,person,0.69,person_9,822,281,866,377,no,0,0,0,0,0,
506,person,0.57,person_22,606,273,646,416,no,0,0,0,0,0,
506,person,0.56,person_16,649,265,694,417,no,0,0,0,0,0,
507,car,0.68,car_34,1280,312,1343,361,no,0,0,0,0,0,
507,car,0.66,car_48,1075,302,1157,349,no,0,0,0,0,0,
507,person,0.67,person_9,823,283,866,377,no,0,0,0,0,0,
507,person,0.48,person_22,608,274,647,417,no,0,0,0,0,0,
507,person,0.59,person_16,650,266,694,416,no,0,0,0,0,0,
508,car,0.70,car_34,1280,311,1342,361,no,0,0,0,0,0,
508,car,0.68,car_48,1075,303,1158,349,no,0,0,0,0,0,
508,person,0.66,person_9,824,285,867,376,no,0,0,0,0,0,
508,person,0.40,person_22,611,273,650,417,no,0,0,0,0,0,
508,person,0.64,person_16,651,265,697,417,no,0,0,0,0,0,
509,car,0.66,car_34,1279,311,1342,360,no,0,0,0,0,0,
509,car,0.65,car_48,1076,303,1157,348,no,0,0,0,0,0,
509,person,0.69,person_9,824,284,867,377,no,0,0,0,0,0,
509,person,0.44,person_22,614,272,654,416,no,0,0,0,0,0,
509,person,0.63,person_16,651,264,699,416,no,0,0,0,0,0,
510,car,0.60,car_34,1278,311,1344,362,no,0,0,0,0,0,
510,car,0.63,car_48,1077,304,1160,346,no,0,0,0,0,0,
510,person,0.69,person_9,825,285,867,376,no,0,0,0,0,0,
510,person,0.56,person_22,615,270,656,416,no,0,0,0,0,0,
510,person,0.66,person_16,654,264,701,416,no,0,0,0,0,0,
511,car,0.61,car_34,1276,309,1344,362,no,0,0,0,0,0,
511,car,0.64,car_48,1080,304,1160,345,no,0,0,0,0,0,
511,person,0.68,person_9,825,286,868,376,no,0,0,0,0,0,
511,person,0.60,person_22,615,269,657,416,no,0,0,0,0,0,
511,person,0.65,person_16,656,266,701,414,no,0,0,0,0,0,
512,car,0.63,car_34,1274,309,1344,361,no,0,0,0,0,0,
512,car,0.64,car_48,1083,303,1160,343,no,0,0,0,0,0,
512,person,0.68,person_9,825,286,868,376,no,0,0,0,0,0,
512,person,0.59,person_22,615,270,658,416,no,0,0,0,0,0,
512,person,0.66,person_16,658,268,701,414,no,0,0,0,0,0,
513,car,0.64,car_34,1274,309,1343,361,no,0,0,0,0,0,
513,car,0.62,car_48,1085,303,1161,343,no,0,0,0,0,0,
513,person,0.68,person_9,825,284,868,377,no,0,0,0,0,0,
513,person,0.55,person_22,616,270,658,416,no,0,0,0,0,0,
513,person,0.67,person_16,659,270,701,415,no,0,0,0,0,0,
514,car,0.61,car_34,1274,309,1342,361,no,0,0,0,0,0,
514,car,0.60,car_48,1087,303,1159,343,no,0,0,0,0,0,
514,person,0.71,person_9,825,283,869,378,no,0,0,0,0,0,
514,person,0.56,person_22,615,270,660,415,no,0,0,0,0,0,
514,person,0.68,person_16,661,271,701,416,no,0,0,0,0,0,
515,car,0.58,car_34,1273,309,1340,360,no,0,0,0,0,0,
515,car,0.51,car_48,1087,304,1164,343,no,0,0,0,0,0,
515,person,0.67,person_9,825,281,870,376,no,0,0,0,0,0,
515,person,0.60,person_22,617,270,661,416,no,0,0,0,0,0,
515,person,0.67,person_16,664,272,703,415,no,0,0,0,0,0,
516,car,0.60,car_34,1273,309,1340,359,no,0,0,0,0,0,
516,car,0.51,car_48,1090,303,1167,343,no,0,0,0,0,0,
516,person,0.62,person_9,826,280,872,374,no,0,0,0,0,0,
516,person,0.57,person_22,617,269,662,416,no,0,0,0,0,0,
516,person,0.64,person_16,665,271,704,417,no,0,0,0,0,0,
517,car,0.60,car_34,1273,309,1344,359,no,0,0,0,0,0,
517,car,0.57,car_48,1095,302,1171,344,no,0,0,0,0,0,
517,person,0.63,person_9,829,280,873,374,no,0,0,0,0,0,
517,person,0.61,person_22,620,271,662,415,no,0,0,0,0,0,
517,person,0.61,person_16,666,271,705,416,no,0,0,0,0,0,
518,car,0.60,car_34,1273,308,1344,358,no,0,0,0,0,0,
518,car,0.62,car_48,1097,301,1172,345,no,0,0,0,0,0,
518,person,0.64,person_9,830,281,875,374,no,0,0,0,0,0,
518,person,0.59,person_22,622,273,662,414,no,0,0,0,0,0,
518,person,0.60,person_16,666,271,707,415,no,0,0,0,0,0,
519,car,0.62,car_34,1273,308,1344,358,no,0,0,0,0,0,
519,car,0.63,car_48,1099,301,1176,346,no,0,0,0,0,0,
519,person,0.62,person_9,832,280,877,374,no,0,0,0,0,0,
519,person,0.61,person_22,624,273,663,410,no,0,0,0,0,0,
519,person,0.58,person_16,666,271,710,412,no,0,0,0,0,0,
520,car,0.63,car_34,1273,308,1344,358,no,0,0,0,0,0,
520,car,0.55,car_48,1100,301,1176,346,no,0,0,0,0,0,
520,person,0.59,person_9,834,280,877,374,no,0,0,0,0,0,
520,person,0.56,person_22,624,273,664,408,no,0,0,0,0,0,
520,person,0.60,person_16,667,270,712,410,no,0,0,0,0,0,
521,car,0.64,car_34,1272,308,1343,357,no,0,0,0,0,0,
521,car,0.52,car_48,1101,301,1175,346,no,0,0,0,0,0,
521,person,0.61,person_9,836,280,877,374,no,0,0,0,0,0,
521,person,0.59,person_22,626,273,665,408,no,0,0,0,0,0,
521,person,0.64,person_16,668,270,713,411,no,0,0,0,0,0,
522,car,0.67,car_34,1271,308,1342,357,no,0,0,0,0,0,
522,car,0.58,car_48,1102,302,1177,346,no,0,0,0,0,0,
522,person,0.63,person_9,837,281,877,374,no,0,0,0,0,0,
522,person,0.55,person_22,626,272,666,409,no,0,0,0,0,0,
522,person,0.67,person_16,670,270,714,411,no,0,0,0,0,0,
523,car,0.67,car_34,1272,309,1342,358,no,0,0,0,0,0,
523,car,0.54,car_48,1103,302,1178,345,no,0,0,0,0,0,
523,person,0.56,person_9,839,281,877,374,no,0,0,0,0,0,
523,person,0.49,person_22,628,275,668,409,no,0,0,0,0,0,
523,person,0.64,person_16,672,270,714,412,no,0,0,0,0,0,
524,car,0.66,car_34,1271,309,1339,357,no,0,0,0,0,0,
524,car,0.55,car_48,1102,302,1179,344,no,0,0,0,0,0,
524,person,0.60,person_9,841,280,879,373,no,0,0,0,0,0,
524,person,0.47,person_22,628,276,671,409,no,0,0,0,0,0,
524,person,0.58,person_16,673,270,716,412,no,0,0,0,0,0,
525,car,0.70,car_34,1269,308,1337,357,no,0,0,0,0,0,
525,car,0.54,car_48,1102,301,1179,344,no,0,0,0,0,0,
525,person,0.62,person_9,842,278,880,374,no,0,0,0,0,0,
525,person,0.48,person_22,629,274,674,410,no,0,0,0,0,0,
525,person,0.63,person_16,675,269,718,411,no,0,0,0,0,0,
526,car,0.69,car_34,1268,308,1337,357,no,0,0,0,0,0,
526,car,0.59,car_48,1105,302,1180,344,no,0,0,0,0,0,
526,person,0.59,person_9,842,277,881,374,no,0,0,0,0,0,
526,person,0.53,person_22,629,274,676,410,no,0,0,0,0,0,
526,person,0.66,person_16,677,271,721,410,no,0,0,0,0,0,
527,car,0.64,car_34,1268,309,1336,356,no,0,0,0,0,0,
527,car,0.55,car_48,1106,302,1180,344,no,0,0,0,0,0,
527,person,0.56,person_9,843,276,883,374,no,0,0,0,0,0,
527,person,0.48,person_22,632,273,677,409,no,0,0,0,0,0,
527,person,0.65,person_16,677,270,722,410,no,0,0,0,0,0,
528,car,0.59,car_34,1267,309,1336,356,no,0,0,0,0,0,
528,car,0.54,car_48,1107,303,1182,345,no,0,0,0,0,0,
528,person,0.51,person_9,844,278,886,374,no,0,0,0,0,0,
528,person,0.62,person_22,633,272,680,409,no,0,0,0,0,0,
528,person,0.68,person_16,682,271,724,410,no,0,0,0,0,0,
529,car,0.58,car_34,1267,308,1336,356,no,0,0,0,0,0,
529,car,0.55,car_48,1109,303,1184,346,no,0,0,0,0,0,
529,person,0.51,person_9,844,281,887,374,no,0,0,0,0,0,
529,person,0.64,person_22,635,272,682,409,no,0,0,0,0,0,
529,person,0.66,person_16,686,272,726,410,no,0,0,0,0,0,
530,car,0.58,car_34,1266,308,1335,355,no,0,0,0,0,0,
530,car,0.67,car_48,1111,303,1184,347,no,0,0,0,0,0,
530,person,0.53,person_9,845,279,888,374,no,0,0,0,0,0,
530,person,0.65,person_22,638,274,684,409,no,0,0,0,0,0,
530,person,0.69,person_16,688,273,729,407,no,0,0,0,0,0,
531,car,0.61,car_34,1266,307,1335,355,no,0,0,0,0,0,
531,car,0.71,car_48,1112,303,1184,349,no,0,0,0,0,0,
531,person,0.57,person_9,846,279,888,375,no,0,0,0,0,0,
531,person,0.64,person_22,642,274,685,408,no,0,0,0,0,0,
531,person,0.71,person_16,689,272,729,410,no,0,0,0,0,0,
532,car,0.61,car_34,1267,307,1336,355,no,0,0,0,0,0,
532,car,0.69,car_48,1113,303,1184,348,no,0,0,0,0,0,
532,person,0.59,person_9,847,279,890,375,no,0,0,0,0,0,
532,person,0.66,person_22,644,275,685,406,no,0,0,0,0,0,
532,person,0.70,person_16,690,271,729,411,no,0,0,0,0,0,
533,car,0.60,car_34,1266,307,1335,355,no,0,0,0,0,0,
533,car,0.67,car_48,1117,303,1184,349,no,0,0,0,0,0,
533,person,0.57,person_9,848,279,891,375,no,0,0,0,0,0,
533,person,0.64,person_22,645,275,686,405,no,0,0,0,0,0,
533,person,0.68,person_16,690,273,730,407,no,0,0,0,0,0,
534,car,0.58,car_34,1265,308,1332,355,no,0,0,0,0,0,
534,car,0.67,car_48,1121,304,1185,349,no,0,0,0,0,0,
534,person,0.46,person_9,849,279,891,374,no,0,0,0,0,0,
534,person,0.66,person_22,645,271,685,406,no,0,0,0,0,0,
534,person,0.67,person_16,690,274,731,405,no,0,0,0,0,0,
535,car,0.57,car_34,1265,308,1331,355,no,0,0,0,0,0,
535,car,0.68,car_48,1123,304,1185,349,no,0,0,0,0,0,
535,person,0.46,person_9,850,282,892,375,no,0,0,0,0,0,
535,person,0.67,person_22,646,270,685,405,no,0,0,0,0,0,
535,person,0.63,person_16,690,274,731,405,no,0,0,0,0,0,
536,car,0.49,car_34,1264,308,1327,355,no,0,0,0,0,0,
536,car,0.64,car_48,1125,304,1185,349,no,0,0,0,0,0,
536,person,0.55,person_9,851,283,894,376,no,0,0,0,0,0,
536,person,0.68,person_22,647,270,685,405,no,0,0,0,0,0,
536,person,0.63,person_16,690,273,733,408,no,0,0,0,0,0,
537,car,0.60,car_34,1264,309,1328,355,no,0,0,0,0,0,
537,car,0.63,car_48,1125,304,1185,349,no,0,0,0,0,0,
537,person,0.58,person_9,852,283,896,376,no,0,0,0,0,0,
